0000,0001,0001,0001,0001,0001,0001,0001,0001,0001,0001,0001,0001,0001,0001,0001,0001,0001,0001,0001,0001,0001,0001,0001,0001,0001,0001,0001,0001,0001,0001,0001,0001,0001,0001,0001,0001,0001,0001,0001,0001,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000
0000,0002,0000,0000,0000,0082,0082,01EE,0082,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,03EC,03ED,0000,0000,0000,0000,0000,0037,00E5,002E,0038,003B,0000,0000,0000,0000,0078,03F1,0034,003B,0000,0000,0000,0000,0000,0000,0000
0000,0002,0000,03F2,0000,03F3,0089,0089,0089,0084,0082,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,03EC,03ED,0000,0000,0000,0000,0000,0000,003A,00B5,00B5,003B,0000,0000,0000,0000,0078,0086,0034,003B,0000,0000,0000,0000,0000,0000,0000
0000,0002,0000,0000,03F4,03F3,0079,0079,0266,00E1,00E2,0084,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,03EC,03ED,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0078,0086,0034,003B,0000,0000,0000,0000,0000,0000,0000
0000,0002,0000,0000,0000,0077,0117,002D,002D,0034,00B6,0034,003B,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,03EC,03ED,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0078,0086,0034,003B,0000,0000,0000,0000,0000,0000,0000
0000,0002,0000,0000,0000,00B3,007A,007A,007A,0034,00B6,0034,003B,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,03EC,03ED,0000,0000,0000,0000,0082,0082,0082,0000,0000,0000,0000,0000,0000,0000,0078,0086,0034,003B,0000,0000,0000,0000,0000,0000,0000
0000,0002,0000,0000,0000,0000,002E,002E,002E,002E,0083,0034,003B,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,03EC,03EF,0000,0000,0000,0000,03EC,03F5,03F5,0084,0000,0000,0000,0000,0000,0000,0078,0086,0034,003B,0000,0000,0000,0000,0000,0000,0000
0000,0002,0032,0000,0000,0000,0000,00B5,00B5,00B5,00B5,00E7,003B,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,03EC,03ED,0000,0000,0000,0000,03EC,03EE,03EE,00E1,00DB,0000,0000,0000,0000,0000,0078,0086,0034,003B,0000,0000,0000,0000,0000,0000,0000
0000,0002,0035,0036,0000,0082,0082,01EE,0082,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,03EC,03ED,0000,0000,0000,0000,03EC,03EE,03ED,0034,0038,003B,0000,0000,0000,0000,0078,0086,0034,003B,0000,0000,0000,0000,0000,0000,0000
0000,0002,0039,0000,03F6,03F3,0089,0089,0089,0084,0082,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,03EC,03ED,0000,0000,0000,0000,03EC,03EE,03ED,0034,0038,003B,0000,0000,0000,0000,0078,03EF,0034,003B,0000,0000,0000,0000,0000,0000,0000
0000,0002,0000,003C,003D,03F7,0079,0079,0079,00E1,00E2,0084,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,03EC,03ED,0000,0000,0000,0000,03EC,03EE,03ED,0034,0038,003B,0000,0000,0000,0000,0078,0086,0034,003B,0000,0000,0000,0000,0000,0000,0000
0000,0002,0000,0000,003E,00CC,0116,002D,002D,0034,00B6,0034,003B,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,03EC,03ED,0000,0000,0000,0000,03EC,03EE,03ED,0034,0038,003B,0000,0000,0000,0000,0078,0086,0034,003B,0000,0000,0000,0000,0000,0000,0000
0000,0002,0000,0000,0000,00B3,007A,007A,007A,0034,00B6,0034,003B,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,03EC,03ED,0000,0000,0000,0000,0033,03F0,03F8,0034,0038,003B,0000,0000,0000,0000,0078,0086,0034,003B,0000,0000,0000,0000,0000,0000,0000
0000,0002,0000,0000,0000,0000,002E,002E,002E,002E,0083,0034,003B,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,03EC,03ED,0000,0000,0000,0000,0000,0037,00E5,002E,0038,003B,0000,0000,0000,0000,0078,0086,0034,003B,0000,0000,0000,0000,0000,0000,0000
0000,0002,0000,0000,0000,0000,0000,00B5,00B5,00B5,00B5,00E7,003B,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,03EC,03ED,0000,0000,0000,0000,0000,0000,003A,00B5,00B5,003B,0000,0000,0000,0000,0078,03F1,0034,003B,0000,0000,0000,0000,0000,0000,0000
0000,0002,0000,0000,0000,0000,0000,0004,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,03EC,03EF,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0078,0086,0034,003B,0000,0000,0000,0000,0000,0000,0000
0000,0002,0000,0000,0000,0000,0000,0004,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,03EC,03ED,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0078,0086,0034,003B,0000,0000,0000,0000,0000,0000,0000
0000,0002,0000,0000,0000,0000,0000,0004,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,03EC,03ED,0000,0000,0000,0000,0082,0082,0082,0000,0000,0000,0000,0000,0000,0000,0078,0086,0034,003B,0000,0000,0000,0000,0000,0000,0000
0000,0000,0000,0000,0000,0000,0000,0004,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,03EC,03ED,0000,0000,0000,0000,03EC,03F5,03F5,0084,0000,0000,0000,0000,0000,0000,0078,0086,0034,003B,0000,0000,0000,0000,0000,0000,0000
0000,0000,0000,0000,0000,0000,0000,0004,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,03EC,03ED,0000,0000,0000,0000,03EC,03EE,03EE,00E1,00DB,0000,0000,0000,0000,0000,0078,03EF,0034,003B,0000,0000,0000,0000,0000,0000,0000
0000,0000,0000,0000,0000,0000,0000,0004,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,03EC,03ED,0000,0000,0000,0000,03EC,03EE,03ED,0034,0038,003B,0000,0000,0000,0000,0033,01CE,0034,003B,0000,0000,0000,0000,0000,0000,0000
0000,0000,0000,0000,0000,0000,0000,0004,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,03EC,03ED,0000,0000,0000,0000,03EC,03EE,03ED,0034,0038,003B,0000,0000,0000,0000,0000,01C4,00E7,003B,0000,0000,0000,0000,0000,0000,0000
0000,0000,0000,0000,0000,0000,0000,0004,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,03EC,03ED,0000,0000,0000,0000,03EC,03EE,03ED,0034,0038,003B,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000
0000,0000,0000,0000,0000,0000,0000,0004,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,03EC,03ED,0000,0000,0000,0000,0087,03F9,0088,0034,0038,003B,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000
0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0087,03FA,007B,0000,0000,0000,0000,024E,00DF,01F0,0038,003B,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000
0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,03FB,000B,01F0,0000,0000,0000,0000,03FB,000B,03FC,003B,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000
0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000
